Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
17,216,2,2,104,352,52,52,52.0,0.0,176,176,176.0,0.0,2111111.11111111,18518.5185185185,72.0,122.1106,213,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,80,80,9259.259,9259.259,52,176,101.6,67.917595,4612.8,0,0,0,0,0,0,0,0,1,127.0,52.0,176.0,0,0,0,0,0,0,2,104,2,352,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,232,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8620.68965517241,232.0,0.0,232,232,232,232.0,0.0,232,232,0,0.0,0.0,0,0,0,0,0,0,64,0,8620.689,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,905,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,85,2,1,31,6,31,0,15.5,21.920311,6,6,6.0,0.0,435294.117647059,35294.1176470588,42.5,58.68986,84,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,20,23529.412,11764.706,0,31,17.0,16.35033,267.33334,0,1,0,0,1,0,0,0,0,22.666666,15.5,6.0,0,0,0,0,0,0,2,31,1,6,1934,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,2218689,64,81,4116,150282,3023,0,64.3125,381.20273,4380,0,1855.3334,1069.345,69589.7442138128,65.3539094483274,15407.5625,170913.52,2051180,1,2218689,35217.285,258199.61,2051180,1,100831,1260.3875,4472.9907,23477,1,0,0,0,0,1292,1632,28.845863,36.508045,0,4380,1057.5205,1221.767,1492714.6,0,0,0,1,0,0,0,0,1,1064.8138,64.3125,1855.3334,0,0,0,0,0,0,64,4116,81,150282,8192,300,63,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,12576584,5,0,1002,0,965,0,200.4,427.72455,0,0,0.0,0.0,79.671872743823,0.397564235248618,3144146.0,6281384.0,12566219,68,12576584,3144146.0,6281384.0,12566219,68,0,0.0,0.0,0,0,0,0,0,0,160,0,0.39756423,0.0,0,965,167.0,391.2186,153052.0,0,0,0,0,1,0,0,0,0,200.4,200.4,0.0,0,0,0,0,0,0,5,1002,0,0,33285,-1,2,32,68.0,0.0,68,68,12566219.0,0.0,12566219,12566219,Benign
17,61208,1,1,47,178,47,47,47.0,0.0,178,178,178.0,0.0,3675.99006665795,32.6754672591818,61208.0,0.0,61208,61208,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.337734,16.337734,47,178,90.666664,75.63289,5720.3335,0,0,0,0,0,0,0,0,1,136.0,47.0,178.0,0,0,0,0,0,0,1,47,1,178,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,23959,2,2,70,484,35,35,35.0,0.0,242,242,242.0,0.0,23122.8348428565,166.951876121708,7986.3335,13826.673,23952,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,83.47594,83.47594,35,242,117.8,113.37857,12854.7,0,0,0,0,0,0,0,0,1,147.25,35.0,242.0,0,0,0,0,0,0,2,70,2,484,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,262464,6,6,352,3782,208,0,58.666668,87.8605,1460,0,630.3333,677.21716,15750.7315288954,45.7205559619605,23860.363,39686.836,85928,48,262464,52492.8,47004.62,88457,119,176587,35317.4,47052.105,87915,48,0,0,0,0,132,132,22.860277,22.860277,0,1460,318.0,533.9844,285139.34,0,0,0,1,0,0,0,0,1,344.5,58.666668,630.3333,0,0,0,0,0,0,6,352,6,3782,8192,60,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,109186685,10,5,1022,591,773,0,102.2,240.53265,453,0,118.2,196.4668,14.772863559325,0.137379388338422,7799049.0,29145026.0,109060402,46,109186685,12131854.0,36348212.0,109060402,46,89837,22459.25,17871.297,37118,329,0,0,0,0,332,168,0.09158626,0.04579313,0,773,100.8125,213.97733,45786.297,0,0,0,1,0,0,0,0,0,107.53333,102.2,118.2,0,0,0,0,0,0,10,1022,5,591,65535,352,5,32,126237.0,0.0,126237,126237,109060400.0,0.0,109060402,109060402,Benign
6,117917181,17,12,838,4337,228,0,49.294117,77.16765,1448,0,361.41666,557.78546,43.8867343682512,0.245935323029814,4211328.0,15410289.0,58970910,8,117917181,7369824.0,20065632.0,58970910,215,117884617,10716783.0,23775574.0,59003441,48,0,0,0,0,552,392,0.14416899,0.10176634,0,1448,172.5,382.08743,145990.81,0,0,0,1,0,0,0,0,0,178.44827,49.294117,361.41666,0,0,0,0,0,0,17,838,12,4337,29200,16384,7,32,169984.5,194356.08,307415,32554,58772344.0,280816.84,58970910,58573775,Benign
17,60301,1,1,53,150,53,53,53.0,0.0,150,150,150.0,0.0,3366.44500091209,33.166945821794,60301.0,0.0,60301,60301,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.583473,16.583473,53,150,85.333336,56.002975,3136.3333,0,0,0,0,0,0,0,0,1,128.0,53.0,150.0,0,0,0,0,0,0,1,53,1,150,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,2766,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4338.39479392625,723.065798987708,2766.0,0.0,2766,2766,2766,2766.0,0.0,2766,2766,0,0.0,0.0,0,0,0,0,0,0,40,0,723.0658,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,46720,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,218,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,55045.871559633,9174.3119266055,218.0,0.0,218,218,218,218.0,0.0,218,218,0,0.0,0.0,0,0,0,0,0,0,40,0,9174.312,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,5114,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,239569,2,2,64,108,32,32,32.0,0.0,54,54,54.0,0.0,717.955995976107,16.6966510692118,79856.336,138311.77,239565,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,8.348326,8.348326,32,54,40.8,12.049896,145.2,0,0,0,0,0,0,0,0,1,51.0,32.0,54.0,0,0,0,0,0,0,2,64,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5571271,7,4,617,164,517,0,88.14286,189.98897,152,0,41.0,74.05403,140.183451855061,1.97441481486002,557127.1,1726322.1,5470024,3,5571271,928545.2,2254559.8,5530603,3,81705,27235.0,30824.918,61110,835,0,0,0,0,160,92,1.2564458,0.717969,0,517,65.083336,148.72333,22118.629,0,0,0,1,0,0,0,0,0,71.0,88.14286,41.0,0,0,0,0,0,0,7,617,4,164,29200,30,6,20,101244.0,0.0,101244,101244,5470024.0,0.0,5470024,5470024,Benign
17,36750,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,2612.24489795918,54.421768707483,36750.0,0.0,36750,36750,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,27.210884,27.210884,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,7208402,14,9,5989,1952,1133,0,427.7857,548.80444,359,0,216.88889,173.97374,1101.63112434628,3.19072105024109,327654.62,870239.3,3800509,119,7208402,554492.44,1090773.9,3800509,119,6852758,856594.75,1375347.0,3870813,313,0,0,0,0,292,192,1.942178,1.248543,0,1133,330.875,443.08478,196324.11,0,0,0,1,0,0,0,0,0,345.26086,427.7857,216.88889,0,0,0,0,0,0,14,5989,9,1952,8192,154,13,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,155,2,2,86,228,43,43,43.0,0.0,114,114,114.0,0.0,2025806.4516129,25806.4516129032,51.666668,87.75724,153,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,80,80,12903.226,12903.226,43,114,71.4,38.8883,1512.3,0,0,0,0,0,0,0,0,1,89.25,43.0,114.0,0,0,0,0,0,0,2,86,2,228,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,48467,2,2,86,194,43,43,43.0,0.0,97,97,97.0,0.0,5777.12670476819,82.5303814966885,16155.667,27976.373,48460,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,41.26519,41.26519,43,97,64.6,29.577019,874.8,0,0,0,0,0,0,0,0,1,80.75,43.0,97.0,0,0,0,0,0,0,2,86,2,194,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,20638,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,581.451691055335,96.9086151758891,20638.0,0.0,20638,20638,20638,20638.0,0.0,20638,20638,0,0.0,0.0,0,0,0,0,0,0,40,0,96.908615,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,16155,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,64064654,2,0,74,0,37,37,37.0,0.0,0,0,0.0,0.0,1.15508311338105,0.031218462523812,64064656.0,0.0,64064654,64064654,64064654,64064656.0,0.0,64064654,64064654,0,0.0,0.0,0,0,1,0,0,0,64,0,0.031218462,0.0,37,37,37.0,0.0,0.0,0,1,0,0,1,1,0,0,0,55.5,37.0,0.0,0,0,0,0,0,0,2,74,0,0,33304,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5682206,3,1,12,0,6,0,4.0,3.4641016,0,0,0.0,0.0,2.11185585316689,0.703951951055629,1894068.6,3255811.2,5653520,154,5682206,2841103.0,3977358.2,5653520,28686,0,0.0,0.0,0,0,0,0,0,0,72,32,0.52796394,0.17598799,0,6,2.4,3.2863352,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,119965,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,800.233401408744,16.6715291960155,119965.0,0.0,119965,119965,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8.335765,8.335765,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,40487908,7,6,0,31,0,0,0.0,0.0,31,0,5.1666665,12.655697,0.76566070047383,0.321083519553542,3373992.2,4915405.0,10029497,38,40487908,6747984.5,5162205.5,10080005,196,40436980,8087396.0,4455694.0,10080239,116808,0,0,0,0,224,192,0.17289113,0.14819239,0,31,2.2142856,8.285098,68.64286,0,0,0,0,1,0,0,0,0,2.3846154,0.0,5.1666665,0,0,0,0,0,0,7,0,6,31,270,127,0,32,50633.25,109.94961,50742,50492,10029365.0,104.82485,10029497,10029257,Benign
6,94228,6,0,29,0,29,0,4.8333335,11.8392,0,0,0.0,0.0,307.764146538184,63.6753406630726,18845.6,42046.188,94060,0,94228,18845.6,42046.188,94060,0,0,0.0,0.0,0,0,0,0,0,0,192,0,63.675343,0.0,0,29,4.142857,10.96097,120.14286,0,0,0,0,1,0,0,0,0,4.8333335,4.8333335,0.0,0,0,0,0,0,0,6,29,0,0,65535,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,23824,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,4029.55003357958,83.948959032908,23824.0,0.0,23824,23824,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.97448,41.97448,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,86247,4,4,132,416,33,33,33.0,0.0,104,104,104.0,0.0,6353.84419168203,92.7568495136063,12321.0,22078.2,55233,1,85933,28644.334,49570.145,85883,1,55595,18531.666,32056.227,55547,1,0,0,0,0,104,80,46.378426,46.378426,33,104,64.55556,37.420284,1400.2778,0,0,0,0,0,0,0,0,1,72.625,33.0,104.0,0,0,0,0,0,0,4,132,4,416,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,153916,1,1,38,94,38,38,38.0,0.0,94,94,94.0,0.0,857.610644767276,12.9941006782921,153916.0,0.0,153916,153916,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,6.4970503,6.4970503,38,94,56.666668,32.331615,1045.3334,0,0,0,0,0,0,0,0,1,85.0,38.0,94.0,0,0,0,0,0,0,1,38,1,94,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,31024,2,2,92,284,46,46,46.0,0.0,142,142,142.0,0.0,12119.6493037648,128.932439401753,10341.333,17907.385,31019,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,64,80,64.46622,64.46622,46,142,84.4,52.581364,2764.8,0,0,0,0,0,0,0,0,1,105.5,46.0,142.0,0,0,0,0,0,0,2,92,2,284,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,23862,2,2,68,132,34,34,34.0,0.0,66,66,66.0,0.0,8381.52711424021,167.630542284804,7954.0,13770.67,23855,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,83.81527,83.81527,34,66,46.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,58.5,34.0,66.0,0,0,0,0,0,0,2,68,2,132,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,76504,1,1,56,164,56,56,56.0,0.0,164,164,164.0,0.0,2875.6666318101,26.1424239255464,76504.0,0.0,76504,76504,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13.071212,13.071212,56,164,92.0,62.35383,3888.0,0,0,0,0,0,0,0,0,1,138.0,56.0,164.0,0,0,0,0,0,0,1,56,1,164,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,31505,2,2,70,284,35,35,35.0,0.0,142,142,142.0,0.0,11236.3116965561,126.963973972385,10501.667,18144.402,31453,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,64,63.481987,63.481987,35,142,77.8,58.60631,3434.7,0,0,0,0,0,0,0,0,1,97.25,35.0,142.0,0,0,0,0,0,0,2,70,2,284,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,113993390,25,26,3081,10709,613,0,123.24,227.971,1693,0,411.8846,612.2692,120.971926530126,0.447394362076608,2279867.8,4147377.0,10171035,9,113964949,4748539.5,4964033.0,10199564,217,113964965,4558598.5,4963560.5,10199482,93,0,0,0,0,512,532,0.21931097,0.2280834,0,1693,265.19232,480.0472,230445.33,0,0,0,1,0,0,0,0,1,270.39215,123.24,411.8846,0,0,0,0,0,0,25,3081,26,10709,8192,5120,24,20,393466.38,1170355.6,3920492,28447,9966984.0,289614.16,10171035,9116510,Benign
17,23785,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,9501.78684044566,168.173218414967,7928.3335,13726.214,23778,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,88,84.08661,84.08661,34,79,52.0,24.647514,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,0,0,0,0,0,0,2,68,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,22044,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,544.365813826892,90.7276356378153,22044.0,0.0,22044,22044,22044,22044.0,0.0,22044,22044,0,0.0,0.0,0,0,0,0,0,0,40,0,90.72764,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,31129,2,2,66,170,33,33,33.0,0.0,85,85,85.0,0.0,7581.3550065855,128.4975424845,10376.333,17967.14,31123,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,64.24877,64.24877,33,85,53.8,28.481573,811.2,0,0,0,0,0,0,0,0,1,67.25,33.0,85.0,0,0,0,0,0,0,2,66,2,170,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,53868,2,2,68,458,34,34,34.0,0.0,229,229,229.0,0.0,9764.60978688646,74.2555877329769,17956.0,31097.24,53864,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,64,37.127792,37.127792,34,229,112.0,106.8059,11407.5,0,0,0,0,0,0,0,0,1,140.0,34.0,229.0,0,0,0,0,0,0,2,68,2,458,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,722626,14,11,829,10477,357,0,59.214287,112.91398,1448,0,952.4545,639.80457,15645.7143806063,34.5960427662442,30109.416,64416.44,241295,1,722626,55586.617,80174.96,241295,1,642884,64288.4,105464.3,265754,3,0,0,0,0,460,360,19.373783,15.222259,0,1448,434.84616,612.23615,374833.1,0,0,0,1,0,0,0,0,0,452.24,59.214287,952.4545,0,0,0,0,0,0,14,829,11,10477,65535,61,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,215117,1,1,40,162,40,40,40.0,0.0,162,162,162.0,0.0,939.023880028078,9.29726613889186,215117.0,0.0,215117,215117,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.648633,4.648633,40,162,80.666664,70.43673,4961.3335,0,0,0,0,0,0,0,0,1,121.0,40.0,162.0,0,0,0,0,0,0,1,40,1,162,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,145,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1103448.27586207,27586.2068965517,48.333332,77.65522,138,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,13793.104,13793.104,32,48,38.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5715247,3,1,12,0,6,0,4.0,3.4641016,0,0,0.0,0.0,2.09964678691927,0.699882262306424,1905082.4,3279163.0,5691509,25,5715247,2857623.5,4007719.2,5691509,23738,0,0.0,0.0,0,0,0,0,0,0,72,28,0.5249117,0.17497057,0,6,2.4,3.2863352,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,0,0,0,0,0,0,3,12,1,0,8192,4380,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5966384,8,6,614,2800,342,0,76.75,127.14306,1400,0,466.66666,665.1549,572.205878803644,2.34647987792941,458952.62,1581456.4,5720857,3,5966384,852340.56,2147683.2,5720857,3,210747,42149.4,55304.883,135280,4,0,0,0,0,184,128,1.3408457,1.0056342,0,1400,227.6,455.2925,207291.25,0,0,0,1,0,0,0,0,0,243.85715,76.75,466.66666,0,0,0,0,0,0,8,614,6,2800,8192,11256,6,20,245524.0,0.0,245524,245524,5720857.0,0.0,5720857,5720857,Benign
17,843,2,2,76,136,38,38,38.0,0.0,68,68,68.0,0.0,251482.799525504,4744.95848161329,281.0,481.51013,837,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,2372.4792,2372.4792,38,68,50.0,16.431677,270.0,0,0,0,0,0,0,0,0,1,62.5,38.0,68.0,0,0,0,0,0,0,2,76,2,136,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,44,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,272727.272727273,45454.5454545455,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,22727.273,22727.273,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,946,1024,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,48246,1,1,86,118,86,86,86.0,0.0,118,118,118.0,0.0,4228.32980972516,41.4542138208349,48246.0,0.0,48246,48246,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.727106,20.727106,86,118,96.666664,18.475208,341.33334,0,0,0,0,0,0,0,0,1,145.0,86.0,118.0,0,0,0,0,0,0,1,86,1,118,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,37292,1,1,56,56,56,56,56.0,0.0,56,56,56.0,0.0,3003.32510994315,53.6308055346991,37292.0,0.0,37292,37292,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,26.815403,26.815403,56,56,56.0,0.0,0.0,0,0,0,0,0,0,0,0,1,84.0,56.0,56.0,0,0,0,0,0,0,1,56,1,56,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,177,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,101694.915254237,22598.8700564972,59.0,101.3262,176,0,177,88.5,123.74369,176,1,0,0.0,0.0,0,0,0,0,0,0,60,32,16949.152,5649.7173,0,6,4.8,2.6832817,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,0,0,0,0,0,0,3,18,1,0,0,1210,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,29020,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,3308.06340454859,68.9179875947622,29020.0,0.0,29020,29020,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,34.458992,34.458992,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,3544558,2,2,98,183,57,41,49.0,11.313708,114,69,91.5,31.819805,79.2764570363921,1.12849049162124,1181519.4,1860514.2,3328318,37730,3506828,3506828.0,0.0,3506828,3506828,3366048,3366048.0,0.0,3366048,3366048,0,0,0,0,40,40,0.5642452,0.5642452,41,114,67.6,27.781288,771.8,0,0,0,0,0,0,0,0,1,84.5,49.0,91.5,0,0,0,0,0,0,2,98,2,183,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,103697,2,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,173.582649449839,48.2174026249554,25924.25,51778.52,103592,1,103697,103697.0,0.0,103697,103697,5,2.5,2.1213202,4,1,0,0,0,0,64,60,19.28696,28.93044,0,6,3.0,3.2863352,10.8,0,0,0,0,1,0,0,0,1,3.6,0.0,6.0,0,0,0,0,0,0,2,0,3,18,114,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5288348,3,1,12,0,6,0,4.0,3.4641016,0,0,0.0,0.0,2.26913962545581,0.756379875151938,1762782.6,3040130.2,5273212,59,5288348,2644174.0,3718021.2,5273212,15136,0,0.0,0.0,0,0,0,0,0,0,80,32,0.5672849,0.18909498,0,6,2.4,3.2863352,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,0,0,0,0,0,0,3,12,1,0,29200,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,340,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,811764.705882353,11764.7058823529,113.333336,67.60424,183,48,48,48.0,0.0,48,48,183,183.0,0.0,183,183,0,0,0,0,40,40,5882.353,5882.353,44,94,64.0,27.386127,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,0,0,0,0,0,0,2,88,2,188,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,84215,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,142.492430089652,35.6231075224129,42107.5,59544.754,84212,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,32,23.74874,11.87437,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,0,0,0,0,0,0,2,12,1,0,0,349,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,61374429,17,17,1354,9775,333,0,79.64706,126.74775,1713,2,575.0,711.1793,181.329589233327,0.553976640662514,1859831.1,3902199.5,10024575,25,61374429,3835901.8,4996900.5,10109483,215,61289062,3830566.5,5012189.5,10109265,88,0,0,0,0,352,344,0.27698833,0.27698833,0,1713,317.97144,556.7558,309977.03,0,0,0,1,0,0,0,0,1,327.32352,79.64706,575.0,0,0,0,0,0,0,17,1354,17,9775,8192,33232,16,20,153036.17,167196.72,494325,84682,10010315.0,7730.1523,10024575,10000845,Benign
6,24,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,500000.0,83333.3333333333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41666.668,41666.668,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,288,16226,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,206,2,2,88,164,44,44,44.0,0.0,82,82,82.0,0.0,1223300.97087379,19417.4757281553,68.666664,81.40229,159,1,1,1.0,0.0,1,1,46,46.0,0.0,46,46,0,0,0,0,40,40,9708.738,9708.738,44,82,59.2,20.813457,433.2,0,0,0,0,0,0,0,0,1,74.0,44.0,82.0,0,0,0,0,0,0,2,88,2,164,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,177493,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,540.866400365085,11.2680500076059,177493.0,0.0,177493,177493,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5.634025,5.634025,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
