Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
17,191,2,2,66,252,33,33,33.0,0.0,126,126,126.0,0.0,1664921.466,20942.40838,63.666668,97.34646,176,4,4,4.0,0.0,4,4,11,11.0,0.0,11,11,0,0,0,0,40,40,10471.204,10471.204,33,126,70.2,50.938198,2594.7,0,0,0,0,0,0,0,0,1,87.75,33.0,126.0,0,0,0,0,0,0,2,66,2,252,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,164,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1268292.683,24390.2439,54.666668,47.961792,106,11,11,11.0,0.0,11,11,47,47.0,0.0,47,47,0,0,0,0,64,64,12195.122,12195.122,44,60,50.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,195,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,61538.46154,10256.41026,195.0,0.0,195,195,195,195.0,0.0,195,195,0,0.0,0.0,0,0,0,0,0,0,40,0,10256.41,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,69600,4,2,144,104,36,36,36.0,0.0,52,52,52.0,0.0,3563.218391,86.20689655,13920.0,20063.844,43735,3,43783,14594.333,25236.566,43735,3,4,4.0,0.0,4,4,0,0,0,0,128,40,57.471264,28.735632,36,52,40.57143,7.8072004,60.95238,0,0,0,0,0,0,0,0,0,47.333332,36.0,52.0,0,0,0,0,0,0,4,144,2,104,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,61248,4,2,156,488,39,39,39.0,0.0,244,244,244.0,0.0,10514.62905,97.96238245,12249.6,16768.562,30711,3,30533,10177.667,17622.174,30526,3,4,4.0,0.0,4,4,0,0,0,0,80,40,65.30826,32.65413,39,244,97.57143,100.029755,10005.952,0,0,0,0,0,0,0,0,0,113.833336,39.0,244.0,0,0,0,0,0,0,4,156,2,488,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,98733,3,1,12,0,6,0,4.0,3.4641016,0,0,0.0,0.0,121.5399107,40.51330356,32911.0,38162.164,74785,88,98733,49366.5,35947.188,74785,23948,0,0.0,0.0,0,0,0,0,0,0,72,32,30.384977,10.128325,0,6,2.4,3.2863352,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,166276,7,8,1122,5613,517,0,160.28572,229.47528,1826,2,701.625,763.4433,40504.94359,90.21145565,11876.857,20094.223,50297,3,113546,18924.334,25200.143,52315,3,116077,16582.428,25309.277,56027,3,0,0,0,0,152,164,42.09868,48.112778,0,1826,420.9375,615.30054,378594.72,0,0,0,1,0,0,0,0,1,449.0,160.28572,701.625,0,0,0,0,0,0,7,1122,8,5613,8192,31088,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,249,2,2,88,662,44,44,44.0,0.0,331,331,331.0,0.0,3012048.193,16064.25703,83.0,101.14841,197,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,8032.1284,8032.1284,44,331,158.8,157.19638,24710.7,0,0,0,0,0,0,0,0,1,198.5,44.0,331.0,0,0,0,0,0,0,2,88,2,662,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,81515,1,1,60,76,60,60,60.0,0.0,76,76,76.0,0.0,1668.404588,24.53536159,81515.0,0.0,81515,81515,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12.267681,12.267681,60,76,65.333336,9.237604,85.333336,0,0,0,0,0,0,0,0,1,98.0,60.0,76.0,0,0,0,0,0,0,1,60,1,76,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,1402610,2,2,66,288,33,33,33.0,0.0,144,144,144.0,0.0,252.3866221,2.851826238,467536.66,809793.8,1402606,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,40,1.4259131,1.4259131,33,144,77.4,60.797203,3696.3,0,0,0,0,0,0,0,0,1,96.75,33.0,144.0,0,0,0,0,0,0,2,66,2,288,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,10272932,8,11,2992,6047,1460,0,374.0,557.7385,1469,2,549.7273,724.5378,879.8851195,1.849520663,570718.44,2353214.8,9999037,1,273894,39127.715,73637.016,202530,49,10200000,1024070.1,3153748.5,9999062,1,0,0,0,0,172,224,0.77874553,1.0707752,0,1469,451.95,640.11053,409741.53,0,0,0,1,0,0,0,0,1,475.73685,374.0,549.7273,0,0,0,0,0,0,8,2992,11,6047,8192,35040,7,20,273894.0,0.0,273894,273894,9999037.0,0.0,9999037,9999037,Benign
6,77,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12987.013,12987.013,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,365,275,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,77,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12987.013,12987.013,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,349,308,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,289,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,539792.3875,13840.83045,96.333336,83.72176,193,47,49,49.0,0.0,49,49,47,47.0,0.0,47,47,0,0,0,0,64,64,6920.415,6920.415,31,47,37.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,28,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,428571.4286,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,35714.285,35714.285,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,58,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,166,2,2,66,130,33,33,33.0,0.0,65,65,65.0,0.0,1180722.892,24096.38554,55.333332,56.95905,116,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,40,40,12048.192,12048.192,33,65,45.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,57.25,33.0,65.0,0,0,0,0,0,0,2,66,2,130,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,41509,2,2,94,542,47,47,47.0,0.0,271,271,271.0,0.0,15321.97837,96.36464381,13836.333,23919.344,41456,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,40,40,48.182323,48.182323,47,271,136.6,122.68985,15052.8,0,0,0,0,0,0,0,0,1,170.75,47.0,271.0,0,0,0,0,0,0,2,94,2,542,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,4312428,7,7,932,5500,454,0,133.14285,219.1981,1460,0,785.7143,734.75116,1491.503162,3.246431013,331725.22,825645.2,2999759,5,4312423,718737.2,1141216.9,2999759,264,4108263,684710.5,1186843.2,2999851,200,0,0,0,0,152,152,1.6232156,1.6232156,0,1460,428.8,610.323,372494.16,0,0,0,1,0,0,0,0,1,459.42856,133.14285,785.7143,0,0,0,0,0,0,7,932,7,5500,8192,131,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,135,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1214814.815,29629.62963,45.0,71.88185,128,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,14814.814,14814.814,33,49,39.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5702337,8,5,620,2725,342,0,77.5,126.64236,1400,0,545.0,712.05194,586.6015986,2.27976705,475194.75,1579355.2,5489942,2,5702337,814619.56,2061824.8,5489942,4,127238,31809.5,38455.34,78653,2,0,0,0,0,172,108,1.4029336,0.8768335,0,1400,238.92857,470.21262,221099.92,0,0,0,1,0,0,0,0,0,257.30768,77.5,545.0,0,0,0,0,0,0,8,620,5,2725,8192,11256,7,20,212391.0,0.0,212391,212391,5489942.0,0.0,5489942,5489942,Benign
17,387,1,1,52,129,52,52,52.0,0.0,129,129,129.0,0.0,467700.2584,5167.958656,387.0,0.0,387,387,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2583.9792,2583.9792,52,129,77.666664,44.45597,1976.3334,0,0,0,0,0,0,0,0,1,116.5,52.0,129.0,0,0,0,0,0,0,1,52,1,129,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,23896,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,4854.368932,83.69601607,23896.0,0.0,23896,23896,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,41.848007,41.848007,50,66,55.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,0,0,0,0,0,0,1,50,1,66,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,350450,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,17.12084463,5.706948209,350450.0,0.0,350450,350450,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,2.8534741,2.8534741,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,115675028,16,14,517,801,433,0,32.3125,106.86048,795,0,57.214287,212.35536,11.39398903,0.259347246,3988794.0,4877462.0,10000000,25,116000000,7711668.5,4143300.0,10000000,23238,110000000,8487174.0,3751518.8,10000000,1652,0,0,0,0,332,424,0.13831852,0.121028714,0,795,42.51613,159.58464,25467.258,0,0,0,1,0,0,0,0,0,43.933334,32.3125,57.214287,0,0,0,0,0,0,16,517,14,801,8192,946,15,20,33804.727,35622.83,141211,22919,9996422.0,15325.907,10000000,9950847,Benign
6,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.7,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,361,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,10446238,5,5,898,1059,486,0,179.6,242.3774,549,0,211.8,285.12314,187.3401697,0.957282421,1160693.1,3296160.5,9948589,50,497649,124412.25,86535.8,201236,188,10300000,2575055.5,4950042.0,9999384,1888,0,0,0,0,112,112,0.4786412,0.4786412,0,549,177.90909,244.45386,59757.69,0,0,0,1,0,0,0,0,1,195.7,179.6,211.8,0,0,0,0,0,0,5,898,5,1059,8192,120,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,98054,2,2,0,12,0,0,0.0,0.0,6,6,6.0,0.0,122.3815449,40.79384829,32684.666,56593.316,98033,1,98054,98054.0,0.0,98054,98054,1,1.0,0.0,1,1,0,0,0,0,64,40,20.396925,20.396925,0,6,2.4,3.2863352,10.8,0,0,0,0,1,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,2,0,2,12,349,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,31257,4,2,172,142,43,43,43.0,0.0,71,71,71.0,0.0,10045.74975,191.9570016,6251.4,13834.179,30998,3,31004,10334.667,17894.97,30998,3,4,4.0,0.0,4,4,0,0,0,0,104,40,127.97134,63.98567,43,71,51.0,13.662601,186.66667,0,0,0,0,0,0,0,0,0,59.5,43.0,71.0,0,0,0,0,0,0,4,172,2,142,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,31133,1,1,53,150,53,53,53.0,0.0,150,150,150.0,0.0,6520.412424,64.24051649,31133.0,0.0,31133,31133,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.12026,32.12026,53,150,85.333336,56.002975,3136.3333,0,0,0,0,0,0,0,0,1,128.0,53.0,150.0,0,0,0,0,0,0,1,53,1,150,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,189,2,2,70,166,35,35,35.0,0.0,83,83,83.0,0.0,1248677.249,21164.02116,63.0,103.92305,183,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10582.011,10582.011,35,83,54.2,26.290682,691.2,0,0,0,0,0,0,0,0,1,67.75,35.0,83.0,0,0,0,0,0,0,2,70,2,166,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,47048,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,255.0586635,63.76466587,23524.0,33263.72,47045,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,32,42.509777,21.254889,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,0,0,0,0,0,0,2,12,1,0,0,61,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,31381,2,2,82,182,41,41,41.0,0.0,91,91,91.0,0.0,8412.73382,127.4656639,10460.333,18072.809,31329,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,64,63.732834,63.732834,41,91,61.0,27.386127,750.0,0,0,0,0,0,0,0,0,1,76.25,41.0,91.0,0,0,0,0,0,0,2,82,2,182,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,193,2,2,78,272,39,39,39.0,0.0,136,136,136.0,0.0,1813471.503,20725.3886,64.333336,106.23245,187,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10362.694,10362.694,39,136,77.8,53.12909,2822.7,0,0,0,0,0,0,0,0,1,97.25,39.0,136.0,0,0,0,0,0,0,2,78,2,272,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,94,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21276.59574,94.0,0.0,94,94,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10638.298,10638.298,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,350,246,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,11011822,4,2,18,0,18,0,4.5,9.0,0,0,0.0,0.0,1.63460688,0.54486896,2202364.5,3036146.8,6006859,121,11000000,3670607.2,3217606.2,6006859,595,6007459,6007459.0,0.0,6007459,6007459,0,0,0,0,136,72,0.36324596,0.18162298,0,18,2.5714285,6.8033605,46.285713,0,0,0,1,0,0,0,0,0,3.0,4.5,0.0,0,0,0,0,0,0,4,18,2,0,29200,227,1,32,595.0,0.0,595,595,6006859.0,0.0,6006859,6006859,PortScan
17,172,2,2,62,190,31,31,31.0,0.0,95,95,95.0,0.0,1465116.279,23255.81395,57.333332,94.10809,166,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11627.907,11627.907,31,95,56.6,35.054245,1228.8,0,0,0,0,0,0,0,0,1,70.75,31.0,95.0,0,0,0,0,0,0,2,62,2,190,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,1156,2,2,66,470,33,33,33.0,0.0,235,235,235.0,0.0,463667.8201,3460.207612,385.33334,660.4887,1148,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,1730.1038,1730.1038,33,235,113.8,110.63995,12241.2,0,0,0,0,0,0,0,0,1,142.25,33.0,235.0,0,0,0,0,0,0,2,66,2,470,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,429792,10,7,318,5354,192,0,31.8,68.82151,1448,0,764.8571,661.9646,13197.08138,39.55401683,26862.0,46149.023,137022,1,429792,47754.668,53641.39,137022,263,272964,45494.0,72164.77,165627,224,0,0,0,0,328,232,23.267069,16.286947,0,1448,315.1111,541.76495,293509.28,0,0,0,1,0,0,0,0,0,333.64706,31.8,764.8571,0,0,0,0,0,0,10,318,7,5354,29200,939,2,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,352,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5681.818182,352.0,0.0,352,352,352,352.0,0.0,352,352,0,0.0,0.0,0,0,0,0,0,0,64,0,5681.8184,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,235,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,15520,1,1,0,356,0,0,0.0,0.0,356,356,356.0,0.0,22938.14433,128.8659794,15520.0,0.0,15520,15520,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,64.43299,64.43299,0,356,118.666664,205.5367,42245.332,0,0,0,0,1,0,0,0,1,178.0,0.0,356.0,0,0,0,0,0,0,1,0,1,356,319,66,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,60424564,14,12,867,3210,546,0,61.92857,151.4862,1448,0,267.5,553.3369,67.47255967,0.430288583,2416982.5,4355313.0,10200000,40,60400000,4648043.5,5205693.5,10200000,196,60400000,5488881.5,5241225.5,10200000,212,0,0,0,0,456,392,0.23169385,0.19859473,0,1448,151.0,390.41714,152425.53,0,0,0,1,0,0,0,0,0,156.8077,61.92857,267.5,0,0,0,0,0,0,14,867,12,3210,29200,123,3,32,64623.668,41988.785,150270,46608,10000000.0,330081.06,10200000,9350548,Benign
6,47167,3,4,443,872,437,0,147.66667,250.58798,860,0,218.0,428.00934,27879.66163,148.4088452,7861.1665,11891.687,23341,4,23451,11725.5,16194.866,23177,274,24084,8028.0,13581.384,23709,4,0,0,0,0,72,92,63.60379,84.80505,0,860,164.375,319.49155,102074.836,0,0,0,1,0,0,0,0,1,187.85715,147.66667,218.0,0,0,0,0,0,0,3,443,4,872,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,348,1,1,40,213,40,40,40.0,0.0,213,213,213.0,0.0,727011.4943,5747.126437,348.0,0.0,348,348,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2873.5632,2873.5632,40,213,97.666664,99.8816,9976.333,0,0,0,0,0,0,0,0,1,146.5,40.0,213.0,0,0,0,0,0,0,1,40,1,213,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,47621,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,3611.851914,83.99655614,15873.667,27488.8,47615,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,41.99828,41.99828,35,51,41.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,49851,4,2,132,140,33,33,33.0,0.0,70,70,70.0,0.0,5456.259654,120.3586688,9970.2,14246.434,30700,3,30707,10235.667,17722.633,30700,3,3,3.0,0.0,3,3,0,0,0,0,80,40,80.23911,40.119556,33,70,43.57143,18.054152,325.9524,0,0,0,0,0,0,0,0,0,50.833332,33.0,70.0,0,0,0,0,0,0,4,132,2,140,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,639,1,1,87,169,87,87,87.0,0.0,169,169,169.0,0.0,400625.9781,3129.890454,639.0,0.0,639,639,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1564.9452,1564.9452,87,169,114.333336,47.342724,2241.3333,0,0,0,0,0,0,0,0,1,171.5,87.0,169.0,0,0,0,0,0,0,1,87,1,169,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,412,3,1,18,6,6,6,6.0,0.0,6,6,6.0,0.0,58252.42718,9708.737864,137.33333,228.35571,401,3,412,206.0,287.08536,409,3,0,0.0,0.0,0,0,0,0,0,0,60,20,7281.553,2427.1846,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,6.0,0,0,0,0,0,0,3,18,1,6,4733,63440,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,33228,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60.19020104,33228.0,0.0,33228,33228,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,30.0951,30.0951,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1343,1006,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,201,2,2,86,408,43,43,43.0,0.0,204,204,204.0,0.0,2457711.443,19900.49751,67.0,109.98637,194,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,9950.249,9950.249,43,204,107.4,88.183334,7776.3,0,0,0,0,0,0,0,0,1,134.25,43.0,204.0,0,0,0,0,0,0,2,86,2,408,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,212,2,2,100,256,50,50,50.0,0.0,128,128,128.0,0.0,1679245.283,18867.92453,70.666664,79.73916,159,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,40,9433.962,9433.962,50,128,81.2,42.72236,1825.2,0,0,0,0,0,0,0,0,1,101.5,50.0,128.0,0,0,0,0,0,0,2,100,2,256,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,39,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,307692.3077,51282.05128,39.0,0.0,39,39,39,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0,0,0,40,0,51282.05,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,16231,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,80545,1,1,47,172,47,47,47.0,0.0,172,172,172.0,0.0,2718.976969,24.8308399,80545.0,0.0,80545,80545,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,12.41542,12.41542,47,172,88.666664,72.168785,5208.3335,0,0,0,0,0,0,0,0,1,133.0,47.0,172.0,0,0,0,0,0,0,1,47,1,172,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,233,2,2,84,366,42,42,42.0,0.0,183,183,183.0,0.0,1931330.472,17167.38197,77.666664,131.06233,229,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,8583.691,8583.691,42,183,98.4,77.22888,5964.3,0,0,0,0,0,0,0,0,1,123.0,42.0,183.0,0,0,0,0,0,0,2,84,2,366,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,82633,1,1,45,201,45,45,45.0,0.0,201,201,201.0,0.0,2977.018867,24.20340542,82633.0,0.0,82633,82633,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,12.101703,12.101703,45,201,97.0,90.06664,8112.0,0,0,0,0,0,0,0,0,1,145.5,45.0,201.0,0,0,0,0,0,0,1,45,1,201,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,307,2,2,76,308,38,38,38.0,0.0,154,154,154.0,0.0,1250814.332,13029.31596,102.333336,175.51448,305,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,6514.658,6514.658,38,154,84.4,63.535816,4036.8,0,0,0,0,0,0,0,0,1,105.5,38.0,154.0,0,0,0,0,0,0,2,76,2,308,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,187,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,30270933,18,22,2247,24084,998,0,124.833336,296.54883,2920,0,1094.7273,959.71906,869.8443487,1.321399641,776177.75,2690607.8,10000000,3,20300000,1195044.0,3322519.8,10000000,167,30200000,1439768.6,3581152.2,10000000,3,0,0,0,0,372,476,0.5946298,0.7267698,0,2920,642.2195,874.2555,764322.6,0,0,0,1,0,0,0,0,1,658.275,124.833336,1094.7273,0,0,0,0,0,0,18,2247,22,24084,8192,67,17,20,114110.0,136009.33,271160,35478,9976200.0,49114.117,10000000,9919491,Benign
17,333,2,2,72,146,36,36,36.0,0.0,73,73,73.0,0.0,654654.6547,12012.01201,111.0,95.85927,186,3,3,3.0,0.0,3,3,186,186.0,0.0,186,186,0,0,0,0,40,40,6006.006,6006.006,36,73,50.8,20.265734,410.7,0,0,0,0,0,0,0,0,1,63.5,36.0,73.0,0,0,0,0,0,0,2,72,2,146,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
